name,city,state,latitude,longitude,rating,types,working_hours,photo_1,photo_2,photo_3,photo_4,photo_5,photo_6,photo_7,photo_8
Jay Owenhouse,New York,NY,36.0921667,-115.1720991,4.6,Magician; Entertainer; Performing arts theater,,https://lh5.googleusercontent.com/p/AF1QipOdl57LUragY96ctEqtirp24MzyrDXX7IdEUi1o=w222-h100-k-no,https://lh5.googleusercontent.com/p/AF1QipNLj2kI5QLuV9WH6OLGYPeIhPWifHJWD-HmPR2X=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPv394CR75fLXCBN9u4iNpkbH25HILasTomsqzh=w203-h120-k-no,https://lh5.googleusercontent.com/p/AF1QipNLizeNvOtFCfmM7pUdaHwi_M1D-AQx5pUJVIl4=w222-h100-k-no,https://lh5.googleusercontent.com/p/AF1QipN8EPQ_akO_1kJDbvsFcISKEtWD0CkOb-MtrRTH=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipPU6spolVMAKAzgO_KKvCaBv3YjXEuHdWpsp-9r=w203-h263-k-no,https://lh5.googleusercontent.com/p/AF1QipMM9o7CGYq3Gqm4MfSuM8Q1IDeSY4jMZCiUuR6A=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNSs_dA-P6kdtjT2gUTT2SBysIONHK5nuKspYXu=w222-h100-k-no
Legerdemain,New York,NY,36.1220673,-115.1684749,4.9,Magician; Entertainer; Tourist attraction,Tuesday: Closed; Wednesday: Closed; Thursday: 7–9 PM; Friday: 7–9 PM; Saturday: 7–9 PM; Sunday: 7–9 PM; Monday: Closed,https://lh5.googleusercontent.com/p/AF1QipP7TlHlzKv_Is7uqZz_zL6wNaUUoyCrOuHqPyNO=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPQT-GHonxK-2WfqPyZRW8cqu98jqahqmPTGbl4=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipOCPcbMWazq-gYrHvsZk7teo4Su_LZpMSvbmREo=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipN1ZpSRa3SmttoN2YYKcNtJ5U009ARmUZBWHtQV=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipN4VITcRhp93FUEuv946_vZtGG7IAzLWlC6t-x1=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipP91UffXjzjjP9di1tPdjlmuTAyyntH_322vMRk=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMKfCTnE09TGhFmVeaEjbYMdJs2UCy9wFTAG4lB=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOF7DGTTctrgBGsv--LsUGsLf9Hq5LS1_52L5zg=w203-h152-k-no
Richard Lord,New York,NY,37.2691675,-116.7617875,5,Magician; Service establishment,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,,,,,,,,
LIOZ,Brooklyn,NY,36.1103011,-115.1687939,4.7,Entertainer; Magician,Tuesday: 8:30–9:45 PM; Wednesday: Closed; Thursday: 8:30–9:45 PM; Friday: Closed; Saturday: 8:30 PM–12 AM; Sunday: 12–9:45 AM; Monday: Closed,https://lh5.googleusercontent.com/p/AF1QipObsJDSMBpwHWDu8oo5H1GIAoyBno7uXEa4I5rH=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipNbJGF5QTSwyhesxixGi3CgHVM_x0M76iVJnYO-=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMovsoDNV9gSgyJTjAuBJvrkSwyIG39YgZsH_dd=w214-h100-k-no,https://lh5.googleusercontent.com/p/AF1QipNusRVjcSddmwfJAu8mDWuUHDI9ScrWaNjRRZiv=w203-h269-k-no,https://lh5.googleusercontent.com/p/AF1QipOnxkz1akHP5Uz-oaT4u6rTQw0WknNFaWfI2bwS=w203-h450-k-no,https://lh5.googleusercontent.com/p/AF1QipN-7FBvhjDgSYZZTI9uHnh4dI57KLymN69zs_Ie=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNZF_m2GkQngC8ZDnRaon6tcHEMlGwU_XDLELin=w203-h434-k-no,https://lh5.googleusercontent.com/p/AF1QipOV-kFzk2Usd36vryLsQwkW6b_5xzCRBgqSdfaV=w203-h270-k-no
Chad Chesmark,Brooklyn,NY,36.0000155,-115.1313158,4.5,Magician; Entertainer,,https://lh5.googleusercontent.com/p/AF1QipOwHaLlkW1yobWn5fbaC4gXkb-SjBpoRaPeNxs-=w203-h257-k-no,https://lh5.googleusercontent.com/p/AF1QipODmwLsomy6p3gtiqUp0i8NYzD8SSbd3iVkXycF=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipOla4IO6OBjTGuP6-qC5OZ8bIWdGLHX6gylS6Yb=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPWEdnEymKRVed1kMbzZMp5wznAwMqaVex0Oob4=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPZ2rH5QsLdM54g4itKIxMjoU-WvD5FrsP8agtD=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipN708lea_0RTenBC24lzNneeXOAq0aME9FeVRen=w203-h126-k-no,https://lh5.googleusercontent.com/p/AF1QipP1gFvnWBrBuxXOZBlFJs6JbN6b1DL9O-84nQKE=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipM8qXZ6Jh1SkPiDJAlCmf0AlXYeO_5vo1Eneio8=w203-h135-k-no
Katalin Las Vegas,New York,NY,46.423669,-129.9427086,5,Entertainer; Service establishment,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOFnzIaZCSpi_zVYqrN86wWifSg297s-vuFR1YJ=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNgb9OHEsMVkTXo_0241qpCpkafDlqm8rMO6xJR=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipO4RDJaVCUC--K3EXsr4faCISfc7N06Kv4uxIMK=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipMHvCUKpubZDDeON3Wz-y4J-wco4KYiowrV5krk=w203-h135-k-no,,,,
Piff,New York,NY,36.116389,-115.1723559,4.8,Entertainer,Tuesday: 7–8:30 PM; Wednesday: 7–8:30 PM; Thursday: Closed; Friday: Closed; Saturday: 7–8:30 PM; Sunday: 7–8:30 PM; Monday: 7–8:30 PM,https://lh5.googleusercontent.com/p/AF1QipOhq7sWQLFUzi1Q4m5sBxrDPyas4lHlNnGqLwdZ=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPMrC96jb6yd_Y4D9H0cqnzYkSeFE2TtsUlRewk=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipMOmHyI_B2N7HaDuHe_vFCy5e2SKZrL8Gcuxbmb=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipODWiaE7AHeiUYjGovg0iW6WCF6lDQ7jV-oAHld=w203-h158-k-no,https://lh5.googleusercontent.com/p/AF1QipPniOwdCiJaSnDooQmqfkxfk4ED2bxYr8M1RPJz=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNMCD-eb-INX0pidGQKxPM6TOtGEiuG8nr5jyl2=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNAZg71-3pIaX7rcVfVT1cN9gil47NbH5-oiQSG=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOBWftc3b_xN2kipmIerJ2wxWG7RuizbgqtF6Tr=w203-h146-k-no
Magic Doodad,New York,NY,36.1760929,-115.2549334,5,Magician,Tuesday: 8 AM–4 AM; Wednesday: 8 AM–4 AM; Thursday: 8 AM–4 AM; Friday: 8 AM–4 AM; Saturday: 8 AM–4 AM; Sunday: 8 AM–4 AM; Monday: 8 AM–4 AM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IDKSkAxCOzcbYulcIzKd2w&cb_client=search.gws-prod.gps&w=203&h=100&yaw=15.926469&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipMejS_F0_uWiOAIQehLjfFK8YIxfe5KVGP82c4E=w203-h270-k-no,,,,,,
Magic Max,New York,NY,36.1510394,-115.1632362,5,Magician,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ukx9aq5ql7wUPHZS99ZC9Q&cb_client=search.gws-prod.gps&w=203&h=100&yaw=284.62094&pitch=0&thumbfov=100,,,,,,,
Dimmare,Brooklyn,NY,36.1608197,-115.1464294,5,Magician; Bar; Comedy club; Entertainer; Cabaret club,Tuesday: 1–10 PM; Wednesday: 1–10 PM; Thursday: 1–10 PM; Friday: 1–5 PM; Saturday: 12–10 PM; Sunday: 1–10 PM; Monday: 1–10 PM,https://lh5.googleusercontent.com/p/AF1QipNOFZSlqoylVEuVz8yUi7EoMb729CA3BGFlweHx=w203-h175-k-no,https://lh5.googleusercontent.com/p/AF1QipOCZYR59JoA3S-i4gti9J-KU3sB7-x4j3ZdKMMa=w203-h118-k-no,https://lh5.googleusercontent.com/p/AF1QipNjANIrpC04PVhxl-2Iv4HCxoYC3ljGfKYSFMu_=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPKppZ_dzPdLHLnp5U6kHxt1VkEOSrYjXwLH7q2=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOSkwoQh_lDC0MWv8S1xapn8abf7umyaZzknnFR=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipORdYQLOE46HzoBfJmOoq6PTYToq3Iw-VveY4IF=w203-h118-k-no,https://lh5.googleusercontent.com/p/AF1QipNKn8P1a-8RQJfhEgf-VC-DkjUZ04u0Zfbm8rPC=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipOVBJl-LRrgBxljyTSixzsn-FoCTI00WBHRn3TH=w203-h180-k-no
Las Vegas Magician,New York,NY,46.423669,-129.9427086,,Magician; Service establishment,Tuesday: 9 AM–5 PM; Wednesday: 9 AM–5 PM; Thursday: 9 AM–5 PM; Friday: 9 AM–5 PM; Saturday: 10 AM–5 PM; Sunday: Closed; Monday: 9 AM–5 PM,,,,,,,,
Birthday Party Magician,New York,NY,36.2864987,-115.2735462,5,Entertainer,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3v1bpqmN7C2W0tDjVloiZw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=47.37608&pitch=0&thumbfov=100,,,,,,,
Eriko Trevensolli,New York,NY,36.0214472,-115.174928,5,Entertainer,Tuesday: Closed; Wednesday: Closed; Thursday: 3–7 PM; Friday: 3–7 PM; Saturday: 3–7 PM; Sunday: 3–7 PM; Monday: Closed,https://lh5.googleusercontent.com/p/AF1QipPI5KEZZ2vut1bw6STfJHmqQzag3sNIDdnp-3Fb=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMhcAU3RwsukkPDRa_1x0_Re7X43naBlCfpJBsj=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMbyLBcFu6O0UFPerZDSQnmLGP_P9aZzZMSHyKy=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNLiSF9ZMvFI_YRsrtQejIJrzJFFd-gHPgP1J0P=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipO33dK3XcbQp6snfheKnZZdld1KDO8T3f8inZbY=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipOs2pvBZ3USVt1VcGCKfyTPcD0AQn5m4HzZ9Xgr=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipP9NEQWxCAiqkM1E-QgJP0XJeVUZHg9LkUC96VH=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipPG9ZjkvyaB3pfTYRLqFYjpvS0e9RlK7kkKosoS=w203-h270-k-no
Mike,New York,NY,36.1426266,-115.1564119,4.1,Theater production,Tuesday: Closed; Wednesday: 6:30–9:30 PM; Thursday: 6:30–9:30 PM; Friday: 6:30–9:30 PM; Saturday: 6:30–11:45 PM; Sunday: 6:30–9:30 PM; Monday: Closed,https://lh5.googleusercontent.com/p/AF1QipO8G_oMdirgWiKlrN57MgIghvqU1mShFvcaXEbt=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMeTF9Pwvv3vy62bGzcgw3udI9SxeT40cNYqksD=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPFBol9NZTGoV3W6rcFGTbf72yoqDHKLFzIzfSx=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOoyBKJAwEf14sP85JUJJN27zMo3jsF9fYLBZFU=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNILKoB4OU-Ka21o57Prm39yUCXx-sJwCijArMV=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNvCm1A6DI3huDnPKZBzqS8OxGFnDK1MfUS6wWV=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOH3Khqik7nDujsG08pBfqVFoH7w4n-8ugG2_EZ=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipP1zOESvGtHvk1LRD9zMnEC90OhFxzBeVyCC8Vi=w203-h135-k-no
Keelan Leyser,Brooklyn,NY,46.423669,-129.9427086,,Entertainer; Service establishment,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOHkp2mUuUkdmJtJm9oo7xgi5W2MGAg_pGy7OXe=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipMILmV9C_FALEKXv4ithXKFX6IoZ_K18xdDxN_c=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPH5THeswO7SRsh_iWs7Yjgqt96dA4x2L_Gj-o2=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipNz0JQ5tG5R7OKJhJ9AAoQu7lPCpRDOAxfa7mBJ=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPle2YoK_zK3Y6u3rsGpUO5FyJVWswWTgG_v5PI=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipNHn_hUn2k7i-ac9OEbceIqFCByxaK6WcMuk0ra=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOvapVmMkB6i3d57XC5oUioGmW-Nwv7mjE6Fqj5=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNroRUJ_erwYGiTOmYi83-AoFYX4ng9eGRDd3JV=w203-h114-k-no
Alain Nu,New York,NY,46.423669,-129.9427086,5,Magician; Entertainer; Service establishment,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMhnCJgR7qKSAIlsiCQefK5TvThypYUxccAEyUA=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOCMXjAxT0JwcyUmsq2jz1byValymtFokxcb2--=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipP7GWq-a0nB_DXhOYBCKWKWxGgDnMrYF4FBVUQy=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipPOoxM0polNvuZorEq1FEZfeJvMI0TwB7o3VVd_=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMImXPGzswl2DNeHQ7rCEMHbvr8GaMRjEU0o9UK=w203-h265-k-no,https://lh5.googleusercontent.com/p/AF1QipNPXyNCpokW0OxzASj0yMq2M2gjXY3q13QM6oqw=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipPsZWTcrWpfVMWdQhKwVsKNISk_VxwJjrvk-Mzc=w203-h154-k-no,https://lh5.googleusercontent.com/p/AF1QipMGXUT0_E4vBz3QhAkWR0ied_XJ-z8-38pnb49k=w203-h114-k-no
David Copperfield,Brooklyn,NY,36.1019739,-115.168917,4.1,Entertainer; Cabaret club; Magician; Performing arts theater,"Tuesday: 12 AM–5:30 PM, 7 PM–12 AM; Wednesday: 12 AM–5:30 PM, 7 PM–12 AM; Thursday: 12 AM–5:30 PM, 7 PM–12 AM; Friday: 12 AM–5:30 PM, 7 PM–12 AM; Saturday: 12 AM–5:30 PM, 7 PM–12 AM; Sunday: 12 AM–5:30 PM; Monday: 7 PM–12 AM",https://lh5.googleusercontent.com/p/AF1QipOnK1omxyOufnNmKwQgjjlksMs3oUtJiVdE7qhC=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipMfpKhYhaye_Z8vCsR4AVCc_s5ara0sLR1kWP8w=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNZ-HZiPjJaFPq_gcgLdjs7hoJIz0q-U9d2gTAH=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMMyTh2dDk0HFolSVIJYwuWGeKl85zMAO0va64z=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMEieqenLYWafLfYavUP2K2ft3O_I5CFo_-P1Yi=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPaWOOV6HhUWEfFqkKnb27EY8RkJXlClMSibLT_=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipNlmQ5VW21OUSB5zecb5kQMdQvLNJ9-LQ-W0jGB=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipM06g9vTs95YbnEGYgLY2-i4T0OWch0fPjk4XWp=w203-h270-k-no
Mentalist Marvel,Long Island City,NY,36.1701588,-115.1410979,4.5,Magician; Comedy club; Entertainer,,https://lh5.googleusercontent.com/p/AF1QipMEfQUaG7sdzwaEM4E0Ruv1uiAFjNg5bDTXFTZH=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMVLcSwLPyBJwPI-iwhD48runB-cslpAGB3nH2q=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipOyiM1ZK2fYD021thNjRB-57TiruEEAicbd6-ST=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipO7VRxAEL41tHNLhTzmeuo3coQXoTQdyHDEL64H=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipO5J3prDA4bqYTFoRprCyGSd1BIog-JBM9l9j35=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMymB_yNRi4T3A7bOPSXFgwq3HE3dLbdER70JVO=w203-h428-k-no,https://lh5.googleusercontent.com/p/AF1QipN9Crz2pEtl3992tmCgeq9k5ynrFc8eCH9y9mwV=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNq8Q-LjnlGI8_rAmqIdZwt8m_4f8JAjJjfhrvp=w203-h152-k-no
HypnoMagique,New York,NY,35.2323399,-119.0974514,5,Magician; Entertainer; Service establishment; Hypnotherapy service,,https://lh5.googleusercontent.com/p/AF1QipMXv7VuxUVEVS1D34uwfB4KuAm0eprUkPM2WPC-=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPPC6FX0qhDHkRzp1EJIGZ0kY6UDLOLE5SQR5Hx=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMJr-6kJF4O7AnN84rNHBTIMNkqHXvck7EidW0v=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipO4eGbAbLSp29v-ywbcbm7CLOJuHAdE43idmhq1=w203-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMVKTaWmmMRZbmNxPfkA8hU3QR0N96yP0KD3kOj=w203-h186-k-no,https://lh5.googleusercontent.com/p/AF1QipPjMA3xT3B-zrR-tX0cD-YjI4lp1MUBHl7I9Hzr=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipNZPazzslmz3MBkkEnQeqwmCuTB2S7aDWsiveFb=w203-h251-k-no,https://lh5.googleusercontent.com/p/AF1QipN4gVYJ9AGhwAJLeS1vZ44_l6k2qO_zcDead0Gr=w203-h134-k-no
